xMSD,MSD,yerror
0.0,0.0,0.0
0.08333333333333333,0.054919521691579154,0.01038746451666109
0.16666666666666666,0.14922629492347222,0.03508326669917619
0.25,0.2704291316308633,0.06832978171403656
0.3333333333333333,0.402103776813917,0.1067363915438295
0.4166666666666667,0.5335873163027898,0.14713007852499238
0.5,0.6605472943619036,0.18754046480874936
0.5833333333333334,0.7825586881734262,0.22800655448769333
0.6666666666666666,0.9002022591457653,0.2685849311415638
0.75,1.0152005326950755,0.30887896206380033
0.8333333333333334,1.1286121327665186,0.34893025588297005
0.9166666666666666,1.2416279026509172,0.38970758589405274
1.0,1.3542171590520629,0.43111716675482864
1.0833333333333333,1.4663974768843082,0.471719782775355
1.1666666666666667,1.5787131731212973,0.5128399630834979
1.25,1.6916896929070033,0.5542329390414631
1.3333333333333333,1.8052210383082092,0.5954318259243928
1.4166666666666667,1.9190705614887356,0.6373137820623613
1.5,2.0333160031318918,0.6798618550898086
1.5833333333333333,2.1479306432562164,0.723063841600765
1.6666666666666667,2.262453529536903,0.7658615896322839
1.75,2.3771037657531404,0.8099149315995982
1.8333333333333333,2.4922186162643403,0.8560687595565769
1.9166666666666667,2.607032742184723,0.9025183970691328
2.0,2.7228457193355804,0.9493521357385794
2.0833333333333335,2.838639373812802,0.9963054658060695
2.1666666666666665,2.9548935921336326,1.0430716936096274
2.25,3.07138217701116,1.089670858496394
2.3333333333333335,3.2004559810887954,1.1492370076431366
2.4166666666666665,3.3181273973375625,1.1968727236949148
2.5,3.4357476218075855,1.2462421691238532
2.5833333333333335,3.552785042425821,1.2968187287164303
2.6666666666666665,3.669851511134579,1.3485155224799805
2.75,3.7870866034018857,1.399645749063551
2.8333333333333335,3.90436198686172,1.4502595870848123
2.9166666666666665,4.022094146200024,1.5009321972041378
3.0,4.139381661113841,1.5513074179640682
3.0833333333333335,4.257054349212865,1.601197968735989
3.1666666666666665,4.375076196696168,1.6510736324846322
3.25,4.494355236515304,1.7016021246798299
3.3333333333333335,4.614956578315692,1.7538204726117816
3.4166666666666665,4.736415307788254,1.8071001442053634
3.5,4.857902094458644,1.8612742250326018
3.5833333333333335,4.979988013209799,1.916736709175734
3.6666666666666665,5.1029976265574,1.9737765930612048
3.75,5.226033772809725,2.0317736614192303
3.8333333333333335,5.349787450766487,2.09139923346938
3.9166666666666665,5.4742200875823235,2.152167802583554
4.0,5.599439670688902,2.2128033383412697
4.083333333333333,5.725452236448669,2.2743410913360464
4.166666666666667,5.852453978077514,2.3363621446213916
4.25,5.980647904533517,2.398583339697949
4.333333333333333,6.110352143294265,2.4619754136839633
4.416666666666667,6.240557954623786,2.5264456459244378
4.5,6.372628094813595,2.5938685313765864
4.583333333333333,6.388445706238014,2.6000635409667234
4.666666666666667,6.517630155886194,2.669692102798195
4.75,6.647738466269487,2.742188706113808
4.833333333333333,6.7798734243598435,2.8176382240541975
4.916666666666667,6.9131407865917645,2.895555756170187
5.0,7.047863277665269,2.9758511724091155
5.083333333333333,7.183675030601697,3.0575635132481476
5.166666666666667,7.320016195657348,3.1408261828633743
5.25,7.4571684793675015,3.22562057652433
5.333333333333333,7.594602564579862,3.3117570151298588
5.416666666666667,7.73257001316559,3.3991521681166206
5.5,7.871004480685109,3.487612879612615
5.583333333333333,7.850316255182144,3.492640501724042
5.666666666666667,7.9855515643140125,3.581532784312796
5.75,8.120600870690232,3.6710235067921233
5.833333333333333,8.255905027763873,3.7601211558973526
5.916666666666667,8.390947803468997,3.848275995689216
6.0,8.525806246531763,3.935793155246773
