xMSD,MSD,yerror
0.0,0.0,0.0
0.04,0.007603309281439902,0.014693352378548522
0.08,0.014591662038632216,0.02994301296263326
0.12,0.0234608644773456,0.0500265556508596
0.16,0.03269338078354768,0.06798008415409311
0.2,0.043690153901146986,0.09151301599097589
0.24,0.053826890244740806,0.10919689429645903
0.28,0.04680951234451533,0.025784643533036233
0.32,0.054951133298444386,0.028720234261927265
0.36,0.06363841174337989,0.03223969006298277
0.4,0.07250537572833125,0.03636882488089639
0.44,0.07945260722658222,0.04001096936059771
0.48,0.08853924097681679,0.04516303057770405
0.52,0.09813230442681195,0.051337015798317995
0.56,0.10773174335786369,0.058779342688536455
0.6,0.11798107274420039,0.06628767053292717
0.64,0.12862786337787593,0.07443277359265651
0.68,0.13973663530424457,0.08336274650741524
0.72,0.15129641272075953,0.0929087693413481
0.76,0.16327235857958664,0.10291444172226266
0.8,0.16639595411090652,0.09649877868969103
0.84,0.17827671831717964,0.1058067234762408
0.88,0.19052116088070215,0.11558509885198115
0.92,0.2031326390026098,0.12580587199127077
0.96,0.21606878324094028,0.13652107039766628
1.0,0.2292832353571926,0.14764783786552904
1.04,0.2374409784971969,0.1570729255671663
1.08,0.2508526070607572,0.16887660121403417
1.12,0.2646113026030667,0.18105594610055314
1.16,0.28274560151600153,0.19419306157058258
1.2,0.29730211801520234,0.20729066517257236
1.24,0.31224272024211774,0.2208901841860869
1.28,0.3274890561639567,0.23492276338399803
1.32,0.3430034716496631,0.2493185202853666
1.36,0.35881821012989285,0.2641443191431879
1.4,0.37488965524631895,0.27932763421810725
1.44,0.3912358117584925,0.2949599980889346
1.48,0.4079507912112244,0.31096793430163483
1.52,0.42531550841632876,0.331540330277814
1.56,0.44259814759817856,0.34855586393788257
1.6,0.46021233586705507,0.36596216085964656
1.64,0.46359838888088944,0.37755452770227793
1.68,0.4810653953774023,0.3953488646678645
1.72,0.509887292199498,0.4133358592126353
1.76,0.5282994422401409,0.43207506099271936
1.8,0.546909333156378,0.4512135245468033
1.84,0.5657609435869763,0.4707879017809828
1.88,0.5664338931818015,0.4839951481737032
1.92,0.5875413402211727,0.5109004493115077
1.96,0.606453802455182,0.5315464382802919
2.0,0.6256157328111772,0.5525022752901096
2.04,0.6338856676665756,0.5782369519158466
2.08,0.6520688159021851,0.6091713469151783
2.12,0.6716612877204023,0.631824459261195
2.16,0.6914734277500356,0.6548291135125671
2.2,0.7114990662347708,0.6781686599492539
2.24,0.731731378535579,0.7019181197981414
2.28,0.7521858112653915,0.7260866908342951
2.32,0.772876144689841,0.7506157217960742
2.36,0.7938492064914064,0.7755134116407055
2.4,0.8125652612620607,0.8130770097304859
2.44,0.8053632124182187,0.8360921926242402
