xMSD,MSD,yerror
0.0,0.0,0.0
0.04,0.0041924121580526035,0.00028131913647610004
0.08,0.0075005286950359145,0.0011317720112731088
0.12,0.011348060766817016,0.0020880738313707047
0.16,0.01525473715210903,0.003272414895582162
0.2,0.01935965839999046,0.004485280539881289
0.24,0.023540476181588096,0.005789933590050176
0.28,0.02768309702344409,0.0072404049136632846
0.32,0.031815842436781004,0.008642358886685334
0.36,0.03586237868731553,0.010114448966261905
0.4,0.039931400088893065,0.011595080384240857
0.44,0.044061724550451896,0.013001051209154147
0.48,0.048150077104174974,0.014590322257412882
0.52,0.052366443698127485,0.016302245845344142
0.56,0.056675157142122734,0.018121466760848165
0.6,0.0610582709254495,0.019926117274686288
0.64,0.06558709570400109,0.02176875717944972
0.68,0.0699998353313555,0.02369814932370042
0.72,0.07453016353701766,0.025545829385255365
0.76,0.07907823221475502,0.027473666183629692
0.8,0.08370695166864466,0.0294662297018252
0.84,0.08841103333324529,0.03150760677942179
0.88,0.09309872757478259,0.03365585767169884
0.92,0.09785080289825808,0.03592806241593582
0.96,0.10266032261514835,0.03822119266414937
1.0,0.1075454420493542,0.040517288225004305
1.04,0.11238096062001106,0.042996855885903185
1.08,0.11728948837402227,0.045455237290622064
1.12,0.1221701647452272,0.048073201491179024
1.16,0.12717296346254786,0.050689821717596915
1.2,0.13213469321715693,0.053446473624307704
1.24,0.13718902467267619,0.05628119404112253
1.28,0.14214106159538026,0.05911593521179925
1.32,0.14725267288227642,0.06200964405164128
1.36,0.15228829133795635,0.0649344788816269
1.4,0.15738271749006755,0.06778197967587718
1.44,0.16251918474206065,0.07067251745539196
1.48,0.16761542760068315,0.07365220390487313
1.52,0.17268765535041924,0.0766487043904939
1.56,0.1778306938678336,0.07961724562391485
1.6,0.18301136359176412,0.08271509141809487
1.64,0.18814364784786636,0.08589437410467997
1.68,0.1933779500221972,0.08920080512967209
1.72,0.1985628381111954,0.09256030707698762
1.76,0.20377564101893672,0.09590993395527597
1.8,0.20902197358867905,0.09938000985505152
1.84,0.21443171355171536,0.10292603685573844
1.88,0.21988983387529998,0.10672825849196381
1.92,0.22546780140107758,0.11059053470501022
1.96,0.2309805465437169,0.11448361680170614
2.0,0.23658107526383354,0.1184785106236229
2.04,0.24224715419407938,0.12252205817594712
2.08,0.24785391884671243,0.12659799769402594
2.12,0.25350815335396504,0.13070889803908922
2.16,0.2592256521276939,0.13495303788427623
2.2,0.2648325795485751,0.13925549312507182
2.24,0.2704990966718511,0.1435948281109454
2.28,0.2762246625945211,0.14795429652948722
2.32,0.2819316213466235,0.1523645167914179
2.36,0.2876997373788081,0.15682672779652673
2.4,0.29365431938139913,0.1613838864647326
2.44,0.2997109490604106,0.16599090152676596
2.48,0.30580511948176337,0.17072097681371295
2.52,0.31188150759622263,0.17537998973823818
2.56,0.3180304138170574,0.17996402292663438
2.6,0.3242073049687329,0.18469336459329752
2.64,0.3304407271019324,0.1894885730187125
2.68,0.3366140571926687,0.19436714141117298
2.72,0.342870296919065,0.19937719672369097
2.76,0.34920609265653685,0.20448486348836797
2.8,0.3555586931018798,0.20967461157966266
2.84,0.3619171961530765,0.21503209729737432
2.88,0.3683438543900626,0.22044696144103548
2.92,0.37482516366800056,0.22587142868428958
2.96,0.38129227869344373,0.23132675178548745
3.0,0.3877748463819132,0.23682590977156914
3.04,0.3943317615334928,0.24237646161921714
3.08,0.4009820661392009,0.24805153290957496
3.12,0.40757636360239174,0.253797413354183
3.16,0.41423598994031563,0.25952195462796723
3.2,0.4209304900280121,0.26537045939011056
3.24,0.4275957101575317,0.2712203728973077
3.28,0.43431416416782975,0.27723465853691653
3.32,0.4410909818536031,0.2833179025974941
3.36,0.4479034275769802,0.28951893878511004
3.4,0.45476344379420386,0.29586117795802036
3.44,0.46168924353344165,0.302232700231047
3.48,0.4686843756902098,0.3087356144630457
3.52,0.47568822769243724,0.31527014322631897
3.56,0.48269476464044414,0.321897950938972
3.6,0.48975424975707577,0.32849946880007447
3.64,0.4968531561491344,0.3352434708826131
3.68,0.5040075388654325,0.34200845300268806
3.72,0.5112320012416677,0.3486856191825207
3.76,0.518446377584997,0.35537538483877323
3.8,0.5256939857874301,0.3620808897438147
3.84,0.5329926598494754,0.36873810971803805
3.88,0.5404269567555757,0.3754737108796699
3.92,0.5479579494666832,0.3822772170799521
3.96,0.5555315181171351,0.38906850423802525
4.0,0.5631781754369206,0.3958709166145468
4.04,0.5707524907882712,0.4027128237252195
4.08,0.5784313401261573,0.4096816318981238
4.12,0.5861460222153629,0.4166924700671551
4.16,0.5938434632677139,0.4238075714169553
4.2,0.6017033864195316,0.4309908279070149
4.24,0.6094343774937088,0.4381865903722164
4.28,0.6172421442680004,0.4454552943186764
4.32,0.6250491948392718,0.4528471564085196
4.36,0.6330069174105282,0.46029243083694527
4.4,0.6409585038479728,0.46776019996825274
4.44,0.6489716571032187,0.4752767883905784
4.48,0.6570321916626478,0.48278085870660237
4.52,0.6651068281587351,0.4903452621430893
4.56,0.6731698282987552,0.4979183450292754
4.6,0.6812745262380357,0.5055884591206212
4.64,0.6894854179543712,0.5134054390589481
4.68,0.6977482456379451,0.5212632356341435
4.72,0.7060452107284046,0.5291506409316041
4.76,0.7144003656054132,0.5371327078659326
4.8,0.7227152899581142,0.5452029140117929
4.84,0.7310409242515026,0.553346158164545
4.88,0.7393494581090484,0.5615716224245784
4.92,0.7477165987851007,0.5698943438694509
4.96,0.7561119945432833,0.578270063652371
5.0,0.764548368936301,0.5866549782313242
5.04,0.7730324288202711,0.5950596875364402
5.08,0.7815294540107416,0.6035309394997048
5.12,0.7901613377556874,0.61208330598645
5.16,0.7988672353100503,0.6206310164361869
5.2,0.8076223813326383,0.6292847564399958
5.24,0.816403213358852,0.6380314739269215
5.28,0.8251831908436751,0.6468309847062018
5.32,0.83398384226524,0.655611979768661
5.36,0.8428743916129973,0.6643457402315799
5.4,0.8517609625083944,0.6730798247062361
5.44,0.8606005317900376,0.6818612721927215
5.48,0.8695418904621773,0.6906839875380656
5.52,0.8784349486835874,0.6994035821334383
5.56,0.8872329983229225,0.708122515580696
5.6,0.8961657409495757,0.716810352180987
5.64,0.9050894035728241,0.7255687515435454
5.68,0.9140528568931734,0.73430154835026
5.72,0.9230440734538069,0.743028484636279
5.76,0.9320200936622538,0.7518096365674651
5.8,0.941086256740415,0.7606148852987423
5.84,0.9502417101446697,0.7694713353046612
5.88,0.9593447027201897,0.7783631408320246
5.92,0.9684593434690247,0.7872453976705178
5.96,0.977609904225738,0.7962326272807095
6.0,0.9868022282425055,0.8052332691885962
6.04,0.99613856470116,0.8142915382926463
6.08,1.0055279352400037,0.8235109354415411
6.12,1.0150512349141223,0.8327862558907084
6.16,1.024509041382843,0.8420943972050909
6.2,1.0341253374372124,0.8514291055874679
6.24,1.0437853420234233,0.8607036379511814
