xMSD,MSD,yerror
0.0,0.0,0.0
0.08333333333333333,0.03511787503404355,0.029005720888909462
0.16666666666666666,0.07067489313520602,0.06087017790027719
0.25,0.11456202113636925,0.10052832615073946
0.3333333333333333,0.15953595510119264,0.1447750496810421
0.4166666666666667,0.20339363929330315,0.19704575034299987
0.5,0.22280308388224615,0.09318509924910243
0.5833333333333334,0.25754281333218126,0.10459843068136813
0.6666666666666666,0.2899102177132378,0.11526798703593542
0.75,0.3212181718966068,0.12347972054259677
0.8333333333333334,0.3357845393957087,0.05608059578727984
0.9166666666666666,0.3626943061028763,0.059740317752688434
1.0,0.3909007952122467,0.06524293752431982
1.0833333333333333,0.41893324465203363,0.07037572917566352
1.1666666666666667,0.44630488542144187,0.07579258230371246
1.25,0.4744677440194848,0.0817760899110293
1.3333333333333333,0.5027143942129514,0.08812557173941085
1.4166666666666667,0.5311439397885795,0.09494283924312287
1.5,0.5596899539558751,0.10191999289784755
1.5833333333333333,0.5883333594133145,0.10905567094290045
1.6666666666666667,0.6169139813511922,0.11642366851595565
1.75,0.645460152322811,0.12408449289563141
1.8333333333333333,0.6741032386162719,0.13162920829302743
1.9166666666666667,0.7028703670147074,0.13960361023242063
2.0,0.7316023750450238,0.14736372697965677
2.0833333333333335,0.760446733739949,0.15493395565834175
2.1666666666666665,0.7903156718700677,0.16314130218768977
2.25,0.819313593723366,0.17073257432719485
2.3333333333333335,0.8510587674928458,0.17699758938044438
2.4166666666666665,0.8800050072387747,0.1847646605650731
2.5,0.9086767491047215,0.19253457723929573
2.5833333333333335,0.9390919435427467,0.20081528085684852
2.6666666666666665,0.9678179419650574,0.20881464590973617
2.75,0.9964082155763986,0.21682637492405502
2.8333333333333335,1.0249762064969745,0.2251165431556277
2.9166666666666665,1.0531083243595534,0.23366739497904382
3.0,1.0814323842379416,0.24216636380452186
3.0833333333333335,1.1095794955087832,0.25090258567797546
3.1666666666666665,1.1376054218200529,0.2598637152799
3.25,1.1652997405101941,0.26907400377720514
3.3333333333333335,1.1851575890284265,0.27469526912886183
3.4166666666666665,1.2129640655108818,0.2848068733156467
3.5,1.240908788715705,0.2948786677361785
3.5833333333333335,1.2689217730682156,0.30521307720602525
3.6666666666666665,1.2971730616723478,0.3157332076005543
3.75,1.3258032194933225,0.32645018253411007
3.8333333333333335,1.3542481180750967,0.33720869457987024
3.9166666666666665,1.3831637871044418,0.34796799584392657
4.0,1.4121750316044954,0.35877579686034605
4.083333333333333,1.4413555300851952,0.3695224635141275
4.166666666666667,1.4707939704646629,0.3804350714692725
4.25,1.5003237619991838,0.3913656921402704
4.333333333333333,1.5301132009498952,0.4024007414559962
4.416666666666667,1.559988889843303,0.413335034434149
4.5,1.5897126370231467,0.4241007079526402
4.583333333333333,1.6197295788491657,0.43492300507349746
4.666666666666667,1.649406548118565,0.4455366793864433
4.75,1.6792363118209988,0.4564555371125076
4.833333333333333,1.7091096270952013,0.46749285464464146
4.916666666666667,1.739136949891285,0.4785418783387229
5.0,1.769033685709038,0.48960046143533753
5.083333333333333,1.798963880470726,0.5009164069515507
5.166666666666667,1.8322585489668646,0.5143326328368938
5.25,1.8624885735374221,0.526008621496422
5.333333333333333,1.892976633991783,0.5377592870364862
5.416666666666667,1.9237548310668542,0.5494114750289251
5.5,1.9549173994401692,0.5610278154564233
5.583333333333333,1.9722516114104935,0.5590527109109672
5.666666666666667,2.0030107809291597,0.5706301326175529
5.75,2.0338294809008315,0.5820899544304828
5.833333333333333,2.0645799397294096,0.593564561498307
5.916666666666667,2.1124179832123557,0.584508814059794
6.0,2.143387534360996,0.5954653526410466
