xMSD,MSD,yerror
0.0,0.0,0.0
0.08333333333333333,0.05835129860498929,0.007616537371938817
0.16666666666666666,0.158964476328075,0.01978797864165159
0.25,0.28625433508457016,0.03841621364028813
0.3333333333333333,0.4225820337716184,0.06257285372777956
0.4166666666666667,0.5580780795787589,0.09051900645684918
0.5,0.6888971568320371,0.12272606515425537
0.5833333333333334,0.8134223918426653,0.156387502631668
0.6666666666666666,0.9328186016618446,0.1924570418518401
0.75,1.048055198729389,0.22946370915863612
0.8333333333333334,1.161345719297795,0.26396941510229593
0.9166666666666666,1.2740820231136245,0.29883563015322656
1.0,1.3868583440112234,0.3314257286264137
1.0833333333333333,1.5001496037683553,0.3631174907596289
1.1666666666666667,1.6142867518781532,0.3928328653118861
1.25,1.7289820232450162,0.4214703122686595
1.3333333333333333,1.8437809104983598,0.4502378985110269
1.4166666666666667,1.9584908752921324,0.47666620817125976
1.5,2.0732215628441946,0.5024821439979071
1.5833333333333333,2.188812097139929,0.5290686062740212
1.6666666666666667,2.3059411551028246,0.5563704016365214
1.75,2.424296795423983,0.584569111576291
1.8333333333333333,2.5439131128173673,0.6134490986281286
1.9166666666666667,2.6639628084701945,0.6425751509330181
2.0,2.784500368244308,0.6725525561105858
2.0833333333333335,2.905318141208359,0.7013781260760401
2.1666666666666665,3.027033747688679,0.7317266091670565
2.25,3.1491702074495023,0.7614114996160917
2.3333333333333335,3.2707982758141365,0.7917790818525633
2.4166666666666665,3.391937028394134,0.8213951280565714
2.5,3.512909842051005,0.8519294211699964
2.5833333333333335,3.6256479863541107,0.7628967239173364
2.6666666666666665,3.7499422993269134,0.8017707826331286
2.75,3.874526785306216,0.8413649421856493
2.8333333333333335,3.999260981404041,0.8821363536216341
2.9166666666666665,4.123419637400736,0.9236763672439411
3.0,4.247168981183585,0.9662253486010204
3.0833333333333335,4.371567489049992,1.0101379870063467
3.1666666666666665,4.496758381235825,1.0547327443991397
3.25,4.623115062730048,1.1009325320997654
3.3333333333333335,4.7503604869295915,1.1478268916988787
3.4166666666666665,4.878761349644775,1.195414050592336
3.5,5.007653979057318,1.2440283089086999
3.5833333333333335,5.136765541918662,1.2939083911161027
3.6666666666666665,5.266306867622221,1.3454350698376338
3.75,5.396680316395389,1.3970124743332073
3.8333333333333335,5.527581794314281,1.4490872769942835
3.9166666666666665,5.658736170386796,1.5019905480616045
4.0,5.790409702865524,1.5558695949555754
4.083333333333333,5.922719255108675,1.6106930550192218
4.166666666666667,6.055326178904833,1.6661368934731853
4.25,6.188196798372306,1.7227966656427776
4.333333333333333,6.321108481772858,1.7803368354011293
4.416666666666667,6.455009993412486,1.8390980654393603
4.5,6.590059021469394,1.8979281810169264
4.583333333333333,6.725580621976497,1.9569510888858213
4.666666666666667,6.86165359028836,2.0168118417464838
4.75,6.997507895996725,2.07705395201411
4.833333333333333,7.133887857208245,2.1374968437099238
4.916666666666667,7.27022323095627,2.1989951376007
5.0,7.4071418533952915,2.26135791208287
5.083333333333333,7.543945170700845,2.324633481064517
5.166666666666667,7.680131739873988,2.3891683873403005
5.25,7.81610019800785,2.455152790028481
5.333333333333333,7.952954334140268,2.5226230764964908
5.416666666666667,8.090614963304533,2.5922552552525366
5.5,8.228496341313459,2.664014372708859
5.583333333333333,8.367440090051195,2.737489060671791
5.666666666666667,8.506964173455476,2.8117460413130817
5.75,8.64696989079687,2.886366210835295
5.833333333333333,8.786169173919097,2.9606325876374426
5.916666666666667,8.924791476905744,3.034813848962399
6.0,9.063632842410659,3.1090660132122157
