xMSD,MSD,yerror
0.0,0.0,0.0
0.04,0.00482945644021819,0.002407522662026165
0.08,0.009126633265522256,0.005512064947022109
0.12,0.014494818514253596,0.009831847210382853
0.16,0.020452179847378776,0.014682919492801014
0.2,0.026811445815816654,0.019733164716580015
0.24,0.03329304945125514,0.023685820581025748
0.28,0.039936128517883904,0.027537373403207915
0.32,0.04656112541382431,0.03049158438274614
0.36,0.05324309638835199,0.033306579744004
0.4,0.060125629309031155,0.036497931826345295
0.44,0.06724599835238747,0.040369304277986615
0.48,0.07466275084935653,0.04486784950414889
0.52,0.08243478327033343,0.05005671148996926
0.56,0.09045768415620316,0.05584032765373945
0.6,0.09885726178893345,0.06218899304920977
0.64,0.10757052746129664,0.06904769311968129
0.68,0.116617467260442,0.07644195478186142
0.72,0.1260306163286354,0.08432056327460521
0.76,0.13576672001054235,0.09262681662374984
0.8,0.14583357036191774,0.10136695791261098
0.84,0.15624357254515828,0.11061343516180125
0.88,0.1669617773433142,0.12027150192319816
0.92,0.17797795321006307,0.13033642815208768
0.96,0.18927491614762113,0.14084909119329445
1.0,0.2008349503053861,0.15176163318398742
1.04,0.21270807450952292,0.16309690903231025
1.08,0.22482439835707985,0.1748324098267332
1.12,0.23725471537946238,0.186922536318009
1.16,0.24990406190851203,0.199428225885863
1.2,0.26287146280261353,0.21230728651839012
1.24,0.27617441137341336,0.2256696059270479
1.28,0.28977848708622483,0.2394431001169641
1.32,0.3036208945200717,0.25357098779183845
1.36,0.3177265039291622,0.2681120908852217
1.4,0.3320362848789175,0.28301412143067906
1.44,0.34660258669657157,0.29831634233319587
1.48,0.361507130190004,0.3139977895978175
1.52,0.37665191195066405,0.33009124535264417
1.56,0.39208558170536906,0.3465541949228149
1.6,0.40783233706219235,0.3633832254010878
1.64,0.42379045201059223,0.3806157521206574
1.68,0.44002728485864284,0.3981616228340723
1.72,0.4565629808209283,0.4161601692300019
1.76,0.47337266606091144,0.43449545300063613
1.8,0.49034809797178436,0.45319988221430607
1.84,0.5075801966357779,0.47230708687013995
1.88,0.5249706942776864,0.491729323260247
1.92,0.5426853501043384,0.5115933874887622
1.96,0.560620577172817,0.5317673260605378
