xMSD,MSD,yerror
0.0,0.0,0.0
0.05,0.027520145952555076,0.010763929957913547
0.1,0.06842227253787318,0.02856428055819817
0.15,0.11884547936006479,0.05117048213288659
0.2,0.1721273166683853,0.07568856192733416
0.25,0.22466154614870826,0.10024738223930212
0.3,0.2740413516748054,0.12403407940562151
0.35,0.32036413885561155,0.1467611490432694
0.4,0.3638456981700824,0.16835449788041842
0.45,0.40538533075845495,0.1884448377498776
0.5,0.44546214079348595,0.20809141517867427
0.55,0.48486403052489874,0.2277575889233777
0.6,0.5219599663976903,0.2474917935878725
0.65,0.5614082499933045,0.2688780519951028
0.7,0.6007635771304943,0.29054919276504293
0.75,0.6387409103772669,0.31087964202890284
0.8,0.6746306948473583,0.33063308518682594
0.85,0.7150989270005881,0.353649972209029
0.9,0.7561617075884915,0.3782372999503328
0.95,0.7949693679372609,0.40144969687281845
1.0,0.832742222981355,0.42514436307086556
1.05,0.8698848050092783,0.4464579128661701
1.1,0.9096537653320838,0.4742030742573452
1.15,0.9495300270873073,0.4992479272793958
1.2,0.9860886507265959,0.5199406503184224
1.25,1.0256684886590437,0.545471802989988
1.3,1.0670394124253024,0.5724520238696263
1.35,1.1070923795277094,0.600279956031191
1.4,1.1377228320537898,0.6056238493099532
1.45,1.1793994237073708,0.6322240967547109
1.5,1.2194652340167431,0.6582605806961348
1.55,1.2652461789244736,0.6868595809088264
