xMSD,MSD,yerror
0.0,0.0,0.0
0.08333333333333333,0.04862670226820199,0.006043139478452873
0.16666666666666666,0.14233436485029746,0.020287252865868043
0.25,0.2620859814549416,0.03947160047674325
0.3333333333333333,0.39148244787023,0.06122004424695305
0.4166666666666667,0.5204626111319106,0.08377805725066809
0.5,0.644707421028838,0.10626485134394556
0.5833333333333334,0.7635368457237729,0.12908504494871081
0.6666666666666666,0.8780062826947489,0.15238348679386488
0.75,0.9906521338764808,0.17748250949544564
0.8333333333333334,1.1034646103393806,0.20484317053547996
0.9166666666666666,1.2172179902175817,0.23453900694979032
1.0,1.3323811235836596,0.2666199270824605
1.0833333333333333,1.4493344676763893,0.30088693012172013
1.1666666666666667,1.568269068740965,0.33767343422384954
1.25,1.68919003911831,0.37727960360965124
1.3333333333333333,1.8112830786761827,0.41942767147737
1.4166666666666667,1.9344180963950808,0.46451205087067426
1.5,2.0587103888193172,0.5120239997581517
1.5833333333333333,2.184369569937889,0.5620738455516261
1.6666666666666667,2.311923237992829,0.6150088060824933
1.75,2.440946713883176,0.6702240094117399
1.8333333333333333,2.571864686784923,0.7282623909952635
1.9166666666666667,2.7043430718073758,0.7875329770369603
2.0,2.8391897142355087,0.8471269278623854
2.0833333333333335,2.9766313645578357,0.906675898957059
2.1666666666666665,3.1156692209529373,0.9652999065400109
2.25,3.2557742487822487,1.0233883365354774
2.3333333333333335,3.3971515795518608,1.0808574761490186
2.4166666666666665,3.539609327392845,1.1389039964120273
2.5,3.682523376648266,1.1982588046886589
2.5833333333333335,3.825496235059657,1.2590343455710087
2.6666666666666665,3.968962305911134,1.3215902905872643
2.75,4.113630818770528,1.3870040034517606
2.8333333333333335,4.259489833866468,1.4541857246242953
2.9166666666666665,4.406592256621382,1.52251295849609
3.0,4.554145181031255,1.5903590575339266
3.0833333333333335,4.7017389876180165,1.6583993697901134
3.1666666666666665,4.849622752696883,1.7265768779480999
3.25,4.997727507672324,1.7963313519461657
3.3333333333333335,5.145222347415844,1.8656897737103029
3.4166666666666665,5.292522356693721,1.9343804107519722
3.5,5.440393573835942,2.0034021103971646
3.5833333333333335,5.589685928580574,2.073599422704199
3.6666666666666665,5.740854594569742,2.143664181188378
3.75,5.893366554486656,2.2145176832415587
3.8333333333333335,6.046543559896135,2.2867117406436006
3.9166666666666665,6.199521095891971,2.3598596371729963
4.0,6.352592592429145,2.434372653158562
4.083333333333333,6.505597024501948,2.509672919253911
4.166666666666667,6.658227676930341,2.585590914404136
4.25,6.810636536088423,2.6625960958451795
4.333333333333333,6.963792904701793,2.74021870905841
4.416666666666667,7.117154696698988,2.817551222378996
4.5,7.2709935736659155,2.8939723913825004
4.583333333333333,7.425590009099476,2.97032186858949
4.666666666666667,7.58079380607682,3.045887224667587
4.75,7.7362116405434325,3.12015563374693
4.833333333333333,7.891784132529846,3.1936538704793973
4.916666666666667,8.046556442601768,3.2681566153307364
5.0,8.199809872713837,3.3417624950177167
5.083333333333333,8.351865546152794,3.4164777550518703
5.166666666666667,8.502931065476217,3.4930880130246127
5.25,8.65344283334074,3.571388764853926
5.333333333333333,8.803524467035825,3.650228434813693
5.416666666666667,8.95392269964897,3.730163123693245
5.5,9.105663682558438,3.8099736508765694
5.583333333333333,9.258234665783027,3.89086682992676
5.666666666666667,9.412042595271465,3.97524088731978
5.75,9.567600767036401,4.062569137915528
5.833333333333333,9.738236316429543,4.2214465469012215
5.916666666666667,9.897252473056756,4.313307181512675
6.0,10.057442411808514,4.405407110353678
