xMSD,MSD,yerror
0.0,0.0,0.0
0.08333333333333333,0.05916286739805592,0.00925209284870485
0.16666666666666666,0.164502515861146,0.030642725627858556
0.25,0.300886883138062,0.062035506212171646
0.3333333333333333,0.45064313218058544,0.10285186513538859
0.4166666666666667,0.6034598648704239,0.15155461644519289
0.5,0.7547780746794384,0.20778333462670803
0.5833333333333334,0.9037369283040657,0.27159073370081377
0.6666666666666666,1.0506895088648363,0.34215617374456647
0.75,1.1964755829433826,0.41851894673571854
0.8333333333333334,1.3428758532834695,0.5007669744649651
0.9166666666666666,1.49097515565821,0.5881891269620997
1.0,1.641559637153034,0.681207991869642
1.0833333333333333,1.7953523462532526,0.7802766681594407
1.1666666666666667,1.9520706179353542,0.8851198463535752
1.25,2.111646641154502,0.9957369191219021
1.3333333333333333,2.273709620925167,1.1121011140673507
1.4166666666666667,2.4378575846069004,1.2335875020938536
1.5,2.6034151498662323,1.360310376902569
1.5833333333333333,2.7707715346408883,1.492139765100281
1.6666666666666667,2.93966874954289,1.628534221755595
1.75,3.1103664858696023,1.7697440741154455
1.8333333333333333,3.282863493684245,1.9153343501688478
1.9166666666666667,3.456523619043534,2.0649877264675696
2.0,3.6311341405128337,2.218010237481065
2.0833333333333335,3.8063782099020487,2.3737752201533895
2.1666666666666665,3.982398788460391,2.5327037741936165
2.25,4.158686276779389,2.6935663549924103
2.3333333333333335,4.33541813634437,2.8564512969586304
2.4166666666666665,4.513148385270925,3.021566773428373
2.5,4.691548090873032,3.188600009404963
2.5833333333333335,4.870104399666595,3.358012799704375
2.6666666666666665,5.048723240177612,3.5296481412568994
2.75,5.22782227330272,3.7034923388335965
2.8333333333333335,5.407182225208826,3.878512322937021
2.9166666666666665,5.5868508933496726,4.054810129892408
3.0,5.766701435331465,4.231912683040473
3.0833333333333335,5.861786620119431,4.336614477573654
3.1666666666666665,6.037558212775183,4.51292336313034
3.25,6.213183473828934,4.6904247310278615
3.3333333333333335,6.388639366577938,4.86892778336513
3.4166666666666665,6.564567422177949,5.049385197032618
3.5,6.740507648224793,5.230163222547575
3.5833333333333335,6.916654790808243,5.410869558312304
3.6666666666666665,7.0929074764898905,5.592172655082833
3.75,7.269666045348809,5.773843663044007
3.8333333333333335,7.446529913623286,5.956501851291332
3.9166666666666665,7.623310856780962,6.139946522143922
4.0,7.800246138384779,6.324050726384287
4.083333333333333,7.977314258727135,6.508722467770578
4.166666666666667,8.154685931754505,6.69346341040909
4.25,8.332075402239818,6.878716973656688
4.333333333333333,8.31120529194666,6.774034629516754
4.416666666666667,8.48207398818656,6.943680151283806
4.5,8.653379010747667,7.112024746270356
4.583333333333333,8.824593974237459,7.279013916298979
4.666666666666667,8.743791058447197,6.985684973837115
4.75,8.90957826833417,7.139387053358267
4.833333333333333,9.075091075298147,7.292998685459139
4.916666666666667,9.240759044499839,7.447099311577623
5.0,9.406687135386706,7.6014813451444345
5.083333333333333,9.57289429238416,7.756267166404705
5.166666666666667,9.739287169040216,7.9117730612849275
5.25,9.906305935777068,8.067446395473244
5.333333333333333,10.073410294889815,8.22343896673292
5.416666666666667,10.240357599555594,8.37947524323535
5.5,10.407106003055269,8.5358288109328
5.583333333333333,10.425985628387537,8.59272760936245
5.666666666666667,10.587205336643715,8.743055733048232
5.75,10.747502342525516,8.892659451231907
5.833333333333333,10.9075477681052,9.041926280351491
5.916666666666667,10.905730317555866,9.07622330733973
6.0,11.061074744462266,9.218898316987127
