xMSD,MSD,yerror
0.0,0.0,0.0
0.08333333333333333,0.04685706795520031,0.013966680465549056
0.16666666666666666,0.13406570147913388,0.046535768908378766
0.25,0.2448433838396372,0.0903967241388926
0.3333333333333333,0.36368957372611094,0.13838930805157632
0.4166666666666667,0.48162578236170667,0.18681965374481274
0.5,0.5949485481356708,0.233470621448998
0.5833333333333334,0.7025480463637175,0.2767522425620602
0.6666666666666666,0.805510093950047,0.3174989661218376
0.75,0.9056747018264536,0.3580688715033639
0.8333333333333334,1.0046421542342958,0.3986412948052519
0.9166666666666666,1.125554614546324,0.4363024828115134
1.0,1.227747851273921,0.4764724387484135
1.0833333333333333,1.3311522809208618,0.5188766055394459
1.1666666666666667,1.396577911760714,0.5136562648454533
1.25,1.4991024325289588,0.5600675243630403
1.3333333333333333,1.6024243675028422,0.6090509398538917
1.4166666666666667,1.7066237336587085,0.6608410911102096
1.5,1.8115799537820039,0.7143573632658285
1.5833333333333333,1.9177855550595753,0.769346282388846
1.6666666666666667,2.0255900424883024,0.8271338627868655
1.75,2.134818235041537,0.8864187977965899
1.8333333333333333,2.245456467233884,0.9474314698307599
1.9166666666666667,2.3807232703113264,1.0111464023080508
2.0,2.540839819181016,1.0475675597786662
2.0833333333333335,2.7062588545771415,1.0830180168086716
2.1666666666666665,2.724700066090728,0.9910379371235114
2.25,2.8390084814325647,1.0483187154451608
2.3333333333333335,2.95441144079614,1.1072895830181966
2.4166666666666665,3.0705774791667366,1.168039548355361
2.5,3.1872120098786225,1.2306318940457202
2.5833333333333335,3.3046444412186418,1.2945312472353832
2.6666666666666665,3.422776341820682,1.359234175291677
2.75,3.541350673850812,1.424287874825077
2.8333333333333335,3.6595680507073034,1.4897963128705696
2.9166666666666665,3.777539025307326,1.5561568265762598
3.0,3.8955357131073365,1.6245439484314579
3.0833333333333335,4.006301173509139,1.719703448875743
3.1666666666666665,4.124542973950618,1.793084687471975
3.25,4.2432358121370175,1.867770519040446
3.3333333333333335,4.363176187570594,1.9436637709253024
3.4166666666666665,4.527956918408404,2.0360167178580637
3.5,4.653421685118836,2.1134975245943255
3.5833333333333335,4.779744664948808,2.192885604972145
3.6666666666666665,4.906320931627076,2.2747122182486716
3.75,5.033446114937033,2.359434533731922
3.8333333333333335,5.161192286561917,2.4466290798212382
3.9166666666666665,5.289661078503313,2.5368091939296655
4.0,5.419072339797842,2.6294300058220696
4.083333333333333,5.40532665088881,2.636500346205431
4.166666666666667,5.521500701299551,2.773295614378026
4.25,5.647823566335378,2.868276238895464
4.333333333333333,5.77446872295395,2.9638826138317573
4.416666666666667,5.90211487228864,3.060448231571382
4.5,6.031469399142373,3.1585047524082004
4.583333333333333,6.162449100809645,3.2583410897304104
4.666666666666667,6.294273606413766,3.360030363112811
4.75,6.426345988582741,3.46355562371452
4.833333333333333,6.559028977672608,3.5689742015259474
4.916666666666667,6.692005268537334,3.6769473011962632
5.0,6.826463305314519,3.787068850402659
5.083333333333333,6.882310835456816,3.939964064430321
5.166666666666667,7.016987667353698,4.055367068273477
5.25,7.1525565646323335,4.173307605717298
5.333333333333333,7.288648902638271,4.292557882379366
5.416666666666667,7.424903753914907,4.4137397684162
5.5,7.561489685690707,4.536635636999828
5.583333333333333,7.697463318685888,4.661895604959175
5.666666666666667,7.83274939128552,4.790132849917246
5.75,7.967366312341328,4.920552754471689
5.833333333333333,8.102304327736928,5.0537729284743556
5.916666666666667,8.238265218185528,5.190056691028707
6.0,8.526721182822023,5.3571522781718315
