xMSD,MSD,yerror
0.0,0.0,0.0
0.08333333333333333,0.05185506810149989,0.010101780295456875
0.16666666666666666,0.1522993238149932,0.036485041813272105
0.25,0.278657174246828,0.07195331355351789
0.3333333333333333,0.4123586427572894,0.11229675780847923
0.4166666666666667,0.543410025412177,0.15366633091705723
0.5,0.6667405372521897,0.19505704169825602
0.5833333333333334,0.7826398141095827,0.2357195628855791
0.6666666666666666,0.9037063245552667,0.2723527730979987
0.75,1.0147032958842632,0.31537415481886844
0.8333333333333334,1.122350654447963,0.3536868374413733
0.9166666666666666,1.2277231493551275,0.39206452157926036
1.0,1.332491628375817,0.43156056844663176
1.0833333333333333,1.4371436824123334,0.47235184893490045
1.1666666666666667,1.5414256878164811,0.5139811631017654
1.25,1.64560779660984,0.5577830452821682
1.3333333333333333,1.7497853400621723,0.6047064731909709
1.4166666666666667,1.8527485550018934,0.6551824946101815
1.5,1.953865426268005,0.7084943137062925
1.5833333333333333,2.0507831546661675,0.7645164212980269
1.6666666666666667,2.187289878882792,0.7959333896119312
