xMSD,MSD,yerror
0.0,0.0,0.0
0.08333333333333333,0.055397703244609506,0.005143050681955157
0.16666666666666666,0.15235586089630299,0.01819182369393423
0.25,0.2761981231693683,0.03637657105524786
0.3333333333333333,0.40998569869742435,0.058235406815282754
0.4166666666666667,0.5436746319825174,0.08290742767523863
0.5,0.673529563141949,0.11001237812947716
0.5833333333333334,0.7984585779349921,0.13995818055964218
0.6666666666666666,0.9181362685172003,0.1717165873044519
0.75,1.0340497009278222,0.20473752374731788
0.8333333333333334,1.1471000150132915,0.2382555463049131
0.9166666666666666,1.259031743598141,0.2729575295429476
1.0,1.3704367558782578,0.3082932849226245
1.0833333333333333,1.4826053385710662,0.3446141667367754
1.1666666666666667,1.5959198904143213,0.38179489439095876
1.25,1.710055163227433,0.4184982426490233
1.3333333333333333,1.8252443577318225,0.45482591754111656
1.4166666666666667,1.9414976248309306,0.49077570744431165
1.5,2.05805975163735,0.52592875239917
1.5833333333333333,2.175291574642419,0.561802066129593
1.6666666666666667,2.2930801208284293,0.5972922602057515
1.75,2.4110987019220325,0.6327558105963408
1.8333333333333333,2.528645761078193,0.6682547630737248
1.9166666666666667,2.646005623041143,0.7039060606539905
2.0,2.763382759456296,0.7399095903762016
2.0833333333333335,2.8814634412140987,0.776857262742394
2.1666666666666665,2.9994173787544596,0.8151921151231273
2.25,3.117851531521424,0.8551178267829015
2.3333333333333335,3.24044669637092,0.9070575987529013
2.4166666666666665,3.361937630309351,0.9500360350930851
2.5,3.484284972261117,0.9937892886408737
2.5833333333333335,3.607075633011237,1.0380776959087017
2.6666666666666665,3.7307956355514063,1.0837612345389973
2.75,3.8557437315119976,1.1307762238659997
2.8333333333333335,3.981572180192036,1.178593533669555
2.9166666666666665,4.10824631935213,1.2269149538934028
3.0,4.235132136098721,1.275459143139556
3.0833333333333335,4.362428674012543,1.3238991496406725
3.1666666666666665,4.489433517124026,1.372367926901546
3.25,4.616327862619224,1.4209032469099678
3.3333333333333335,4.72550973730975,1.472685111962047
3.4166666666666665,4.852167377878731,1.5223520192118318
3.5,4.978602486752497,1.5725101163498783
3.5833333333333335,5.105305273802896,1.6231121354104676
3.6666666666666665,5.23167423289221,1.6739493193227688
3.75,5.358794979919217,1.7256936474771851
3.8333333333333335,5.485615305448074,1.7784484034327215
3.9166666666666665,5.6128674573972415,1.832267687739514
4.0,5.740055401172803,1.8868312366898552
4.083333333333333,5.8675682087619965,1.9424384700681319
4.166666666666667,5.9951212068125335,1.9990548100535117
4.25,6.122650941889697,2.0560642677851115
4.333333333333333,6.250959700484778,2.1142912828707567
4.416666666666667,6.379770477472357,2.1731613323323327
4.5,6.508411798819768,2.231817783476391
4.583333333333333,6.63730195960482,2.2913852481951293
4.666666666666667,6.714243926151137,2.3280390368068637
4.75,6.839490513240146,2.3863470370781834
4.833333333333333,6.9648151933844895,2.4454211848677
4.916666666666667,7.090435963860975,2.5052406005576326
5.0,7.208477286651413,2.5840337626485197
5.083333333333333,7.334207803960041,2.646198981687366
5.166666666666667,7.460042036857088,2.709463303851101
5.25,7.585256540354655,2.773649051683942
5.333333333333333,7.710082094375919,2.8387040780387998
5.416666666666667,7.834206781775851,2.9047671363953635
5.5,7.958020101981782,2.970904347303969
5.583333333333333,8.081912961025019,3.0377716662572185
5.666666666666667,8.206569907837828,3.1052425040247535
5.75,8.331845923384838,3.1741528067487015
5.833333333333333,8.458250303857966,3.2442478476124084
5.916666666666667,8.585530054442858,3.315671240691814
6.0,8.713207840859592,3.387673345411913
